trip_id,route_id,service_id,shape_id
111,18732703,Mo-Su,18732703
112,18732704,Mo-Su,18732704
113,18732705,Mo-Su,18732705
114,18732706,Mo-Su,18732706
115,18735441,Mo-Su,18735441
116,18735446,Mo-Su,18735446
117,18735457,Mo-Su,18735457
118,18735466,Mo-Su,18735466
119,18735497,Mo-Su,18735497
120,18735536,Mo-Su,18735536
121,18735566,Mo-Su,18735566
122,18735575,Mo-Su,18735575
123,18735597,Mo-Su,18735597
124,18736621,Mo-Su,18736621
125,18736622,Mo-Su,18736622
126,18736638,Mo-Su,18736638
127,18736640,Mo-Su,18736640
128,18736641,Mo-Su,18736641
129,18736642,Mo-Su,18736642
130,18736662,Mo-Su,18736662
131,18736672,Mo-Su,18736672
132,18736690,Mo-Su,18736690
133,18736694,Mo-Su,18736694
134,18736695,Mo-Su,18736695
135,18736703,Mo-Su,18736703
136,18736934,Mo-Su,18736934
137,18736999,Mo-Su,18736999
138,18737003,Mo-Su,18737003
139,18737050,Mo-Su,18737050
140,18737087,Mo-Su,18737087
141,18737153,Mo-Su,18737153
142,18739303,Mo-Su,18739303
143,18739338,Mo-Su,18739338
144,18739350,Mo-Su,18739350
145,18739358,Mo-Su,18739358
146,18739365,Mo-Su,18739365
147,18739378,Mo-Su,18739378
148,18739379,Mo-Su,18739379
149,18739380,Mo-Su,18739380
150,18739383,Mo-Su,18739383
151,18739384,Mo-Su,18739384
152,18739385,Mo-Su,18739385
153,18739386,Mo-Su,18739386
154,18739396,Mo-Su,18739396
155,18739397,Mo-Su,18739397
156,18739416,Mo-Su,18739416
157,18739417,Mo-Su,18739417
158,18739425,Mo-Su,18739425
159,18739431,Mo-Su,18739431
160,18739433,Mo-Su,18739433
161,18739434,Mo-Su,18739434
162,18739435,Mo-Su,18739435
163,18739441,Mo-Su,18739441
164,18739443,Mo-Su,18739443
165,18739445,Mo-Su,18739445
166,18739446,Mo-Su,18739446
167,18739457,Mo-Su,18739457
168,18739458,Mo-Su,18739458
169,18739462,Mo-Su,18739462
170,18739465,Mo-Su,18739465
171,18739470,Mo-Su,18739470
172,18739473,Mo-Su,18739473
173,18739474,Mo-Su,18739474
174,18739475,Mo-Su,18739475
175,18739483,Mo-Su,18739483
176,18739502,Mo-Su,18739502
177,18739503,Mo-Su,18739503
178,18739505,Mo-Su,18739505
179,18739516,Mo-Su,18739516
180,18739518,Mo-Su,18739518
181,18739519,Mo-Su,18739519
182,18739527,Mo-Su,18739527
183,18739528,Mo-Su,18739528
184,18739535,Mo-Su,18739535
185,18739537,Mo-Su,18739537
186,18739547,Mo-Su,18739547
187,18739557,Mo-Su,18739557
188,18739558,Mo-Su,18739558
189,18739561,Mo-Su,18739561
190,18739571,Mo-Su,18739571
191,18739624,Mo-Su,18739624
192,18739673,Mo-Su,18739673
193,18756034,Mo-Su,18756034
194,18756038,Mo-Su,18756038
195,18756044,Mo-Su,18756044
196,18756184,Mo-Su,18756184
197,18756212,Mo-Su,18756212
198,18756216,Mo-Su,18756216
199,18756218,Mo-Su,18756218
200,18756221,Mo-Su,18756221
201,18765970,Mo-Su,18765970
202,18765971,Mo-Su,18765971
203,18765983,Mo-Su,18765983
204,18765988,Mo-Su,18765988
205,18765996,Mo-Su,18765996
206,18766238,Mo-Su,18766238
207,18766349,Mo-Su,18766349
208,18766356,Mo-Su,18766356
209,18766357,Mo-Su,18766357
210,18766358,Mo-Su,18766358
211,18766365,Mo-Su,18766365
212,18766368,Mo-Su,18766368
213,18766369,Mo-Su,18766369
214,18766370,Mo-Su,18766370
215,18766373,Mo-Su,18766373
216,18766376,Mo-Su,18766376
217,18766377,Mo-Su,18766377
218,18766381,Mo-Su,18766381
219,18766382,Mo-Su,18766382
220,18766389,Mo-Su,18766389
221,18766391,Mo-Su,18766391
222,18768312,Mo-Su,18768312
223,18768314,Mo-Su,18768314
224,18768324,Mo-Su,18768324
225,18768395,Mo-Su,18768395
226,18768446,Mo-Su,18768446
227,18768458,Mo-Su,18768458
228,18768725,Mo-Su,18768725
229,18768791,Mo-Su,18768791
230,18768803,Mo-Su,18768803
231,18768813,Mo-Su,18768813
232,18768818,Mo-Su,18768818
233,18768823,Mo-Su,18768823
234,18768889,Mo-Su,18768889
235,18768918,Mo-Su,18768918
236,18769524,Mo-Su,18769524
237,18769527,Mo-Su,18769527
238,18769548,Mo-Su,18769548
239,18769577,Mo-Su,18769577
240,18769578,Mo-Su,18769578
241,18769580,Mo-Su,18769580
242,18769581,Mo-Su,18769581
243,18769588,Mo-Su,18769588
244,18769589,Mo-Su,18769589
245,18769593,Mo-Su,18769593
246,18769626,Mo-Su,18769626
247,18769629,Mo-Su,18769629
248,18769641,Mo-Su,18769641
249,18769647,Mo-Su,18769647
250,18769649,Mo-Su,18769649
251,18769664,Mo-Su,18769664
252,18769670,Mo-Su,18769670
253,18769675,Mo-Su,18769675
254,18769686,Mo-Su,18769686
255,18769687,Mo-Su,18769687
256,18769689,Mo-Su,18769689
257,18769693,Mo-Su,18769693
258,18769698,Mo-Su,18769698
259,18769705,Mo-Su,18769705
260,18769707,Mo-Su,18769707
261,18769713,Mo-Su,18769713
262,18769725,Mo-Su,18769725
263,18769798,Mo-Su,18769798
264,18769803,Mo-Su,18769803
265,18769840,Mo-Su,18769840
266,18769849,Mo-Su,18769849
267,18769861,Mo-Su,18769861
268,18769863,Mo-Su,18769863
269,18769866,Mo-Su,18769866
270,18769875,Mo-Su,18769875
271,18769885,Mo-Su,18769885
272,18770036,Mo-Su,18770036
273,18779546,Mo-Su,18779546
274,18781276,Mo-Su,18781276
275,18781288,Mo-Su,18781288
276,18781310,Mo-Su,18781310
277,18782084,Mo-Su,18782084
278,18782085,Mo-Su,18782085
279,18782088,Mo-Su,18782088
280,18782097,Mo-Su,18782097
281,18782104,Mo-Su,18782104
282,18782127,Mo-Su,18782127
283,18782137,Mo-Su,18782137
284,18782420,Mo-Su,18782420
285,18785813,Mo-Su,18785813
286,18786512,Mo-Su,18786512
287,18786516,Mo-Su,18786516
288,18793997,Mo-Su,18793997
289,18794003,Mo-Su,18794003
290,18794052,Mo-Su,18794052
291,18794130,Mo-Su,18794130
292,18796176,Mo-Su,18796176
293,18796179,Mo-Su,18796179
294,18796181,Mo-Su,18796181
295,18796182,Mo-Su,18796182
296,18796193,Mo-Su,18796193
297,18796194,Mo-Su,18796194
298,18796201,Mo-Su,18796201
299,18796202,Mo-Su,18796202
300,18796207,Mo-Su,18796207
301,18796208,Mo-Su,18796208
302,18796211,Mo-Su,18796211
303,18796212,Mo-Su,18796212
304,18796213,Mo-Su,18796213
305,18796214,Mo-Su,18796214
306,18796215,Mo-Su,18796215
307,18796219,Mo-Su,18796219
308,18796220,Mo-Su,18796220
309,18796222,Mo-Su,18796222
310,18796223,Mo-Su,18796223
311,18796224,Mo-Su,18796224
312,18796226,Mo-Su,18796226
313,18796227,Mo-Su,18796227
314,18796228,Mo-Su,18796228
315,18796233,Mo-Su,18796233
316,18796234,Mo-Su,18796234
317,18796237,Mo-Su,18796237
318,18796238,Mo-Su,18796238
319,18796241,Mo-Su,18796241
320,18796243,Mo-Su,18796243
321,18796244,Mo-Su,18796244
322,18796245,Mo-Su,18796245
323,18796246,Mo-Su,18796246
324,18796247,Mo-Su,18796247
325,18796248,Mo-Su,18796248
326,18796250,Mo-Su,18796250
327,18796251,Mo-Su,18796251
328,18796252,Mo-Su,18796252
329,18796253,Mo-Su,18796253
330,18796254,Mo-Su,18796254
331,18796261,Mo-Su,18796261
332,18796264,Mo-Su,18796264
333,18796267,Mo-Su,18796267
334,18796268,Mo-Su,18796268
335,18796270,Mo-Su,18796270
336,18796282,Mo-Su,18796282
337,18796283,Mo-Su,18796283
338,18796291,Mo-Su,18796291
339,18796292,Mo-Su,18796292
340,18796294,Mo-Su,18796294
341,18796301,Mo-Su,18796301
342,18796305,Mo-Su,18796305
343,18796308,Mo-Su,18796308
344,18796309,Mo-Su,18796309
345,18796312,Mo-Su,18796312
346,18796314,Mo-Su,18796314
347,18796325,Mo-Su,18796325
348,18796327,Mo-Su,18796327
349,18796332,Mo-Su,18796332
350,18796342,Mo-Su,18796342
351,18796372,Mo-Su,18796372
352,18796373,Mo-Su,18796373
353,18796407,Mo-Su,18796407
354,18815999,Mo-Su,18815999
355,18819389,Mo-Su,18819389
356,18819586,Mo-Su,18819586
357,18823356,Mo-Su,18823356
358,18823412,Mo-Su,18823412
359,18823464,Mo-Su,18823464
360,18823515,Mo-Su,18823515
361,18823543,Mo-Su,18823543
362,18823559,Mo-Su,18823559
363,18823770,Mo-Su,18823770
364,18823899,Mo-Su,18823899
365,18825286,Mo-Su,18825286
366,18825302,Mo-Su,18825302
367,18825516,Mo-Su,18825516
368,18827294,Mo-Su,18827294
369,18827306,Mo-Su,18827306
370,18827318,Mo-Su,18827318
371,18827321,Mo-Su,18827321
372,18827377,Mo-Su,18827377
373,18827386,Mo-Su,18827386
374,18827414,Mo-Su,18827414
375,18827432,Mo-Su,18827432
376,18836846,Mo-Su,18836846
377,18838435,Mo-Su,18838435
378,18839402,Mo-Su,18839402
379,18839451,Mo-Su,18839451
380,18839598,Mo-Su,18839598
381,18839607,Mo-Su,18839607
382,18839794,Mo-Su,18839794
383,18839833,Mo-Su,18839833
384,18839904,Mo-Su,18839904
385,18839951,Mo-Su,18839951
386,18840028,Mo-Su,18840028
387,18840054,Mo-Su,18840054
388,18840079,Mo-Su,18840079
389,18840226,Mo-Su,18840226
390,18840241,Mo-Su,18840241
391,18840370,Mo-Su,18840370
392,18840405,Mo-Su,18840405
393,18840408,Mo-Su,18840408
394,18840447,Mo-Su,18840447
395,18840448,Mo-Su,18840448
396,18840449,Mo-Su,18840449
397,18840463,Mo-Su,18840463
398,18840539,Mo-Su,18840539
399,18840584,Mo-Su,18840584
400,18840585,Mo-Su,18840585
401,18840589,Mo-Su,18840589
402,18840621,Mo-Su,18840621
403,18840622,Mo-Su,18840622
404,18840623,Mo-Su,18840623
405,18840656,Mo-Su,18840656
406,18840816,Mo-Su,18840816
407,18840853,Mo-Su,18840853
408,18840864,Mo-Su,18840864
409,18840877,Mo-Su,18840877
410,18840916,Mo-Su,18840916
411,18840917,Mo-Su,18840917
412,18840950,Mo-Su,18840950
413,18840953,Mo-Su,18840953
414,18840954,Mo-Su,18840954
415,18841006,Mo-Su,18841006
416,18841007,Mo-Su,18841007
417,18841014,Mo-Su,18841014
418,18841019,Mo-Su,18841019
419,18841064,Mo-Su,18841064
420,18841071,Mo-Su,18841071
421,18841100,Mo-Su,18841100
422,18841117,Mo-Su,18841117
423,18841150,Mo-Su,18841150
424,18841218,Mo-Su,18841218
425,18841295,Mo-Su,18841295
426,18841308,Mo-Su,18841308
427,18841309,Mo-Su,18841309
428,18841318,Mo-Su,18841318
429,18841338,Mo-Su,18841338
430,18841355,Mo-Su,18841355
431,18853746,Mo-Su,18853746
432,18858636,Mo-Su,18858636
433,18858644,Mo-Su,18858644
434,18864539,Mo-Su,18864539
435,18864603,Mo-Su,18864603
436,18864665,Mo-Su,18864665
437,18864804,Mo-Su,18864804
438,18864836,Mo-Su,18864836
439,18864927,Mo-Su,18864927
440,18869176,Mo-Su,18869176
441,18869177,Mo-Su,18869177
442,18869179,Mo-Su,18869179
443,18869183,Mo-Su,18869183
444,18869210,Mo-Su,18869210
445,18869212,Mo-Su,18869212
446,18869220,Mo-Su,18869220
447,18869229,Mo-Su,18869229
448,18869328,Mo-Su,18869328
449,18869447,Mo-Su,18869447
450,18869482,Mo-Su,18869482
451,18869496,Mo-Su,18869496
452,18869991,Mo-Su,18869991
453,18870090,Mo-Su,18870090
454,18870107,Mo-Su,18870107
455,18870163,Mo-Su,18870163
456,18870209,Mo-Su,18870209
457,18870262,Mo-Su,18870262
458,18874306,Mo-Su,18874306
459,18874432,Mo-Su,18874432
460,18874454,Mo-Su,18874454
461,18874474,Mo-Su,18874474
462,18874490,Mo-Su,18874490
463,18874864,Mo-Su,18874864
464,18874884,Mo-Su,18874884
465,18875061,Mo-Su,18875061
466,18875182,Mo-Su,18875182
467,18878036,Mo-Su,18878036
468,18878072,Mo-Su,18878072
469,18878108,Mo-Su,18878108
470,18878110,Mo-Su,18878110
471,18878114,Mo-Su,18878114
472,18878117,Mo-Su,18878117
473,18878119,Mo-Su,18878119
474,18878123,Mo-Su,18878123
475,18878126,Mo-Su,18878126
476,18878134,Mo-Su,18878134
477,18878137,Mo-Su,18878137
478,18878138,Mo-Su,18878138
479,18878146,Mo-Su,18878146
480,18878152,Mo-Su,18878152
481,18878155,Mo-Su,18878155
482,18878159,Mo-Su,18878159
483,18878160,Mo-Su,18878160
484,18878161,Mo-Su,18878161
485,18878164,Mo-Su,18878164
486,18878166,Mo-Su,18878166
487,18878167,Mo-Su,18878167
488,18878169,Mo-Su,18878169
489,18878171,Mo-Su,18878171
490,18878173,Mo-Su,18878173
491,18878176,Mo-Su,18878176
492,18878179,Mo-Su,18878179
493,18878181,Mo-Su,18878181
494,18878183,Mo-Su,18878183
495,18878186,Mo-Su,18878186
496,18878187,Mo-Su,18878187
497,18878191,Mo-Su,18878191
498,18878193,Mo-Su,18878193
499,18878194,Mo-Su,18878194
500,18878198,Mo-Su,18878198
501,18878202,Mo-Su,18878202
502,18878204,Mo-Su,18878204
503,18878205,Mo-Su,18878205
504,18878211,Mo-Su,18878211
505,18878212,Mo-Su,18878212
506,18878213,Mo-Su,18878213
507,18878216,Mo-Su,18878216
508,18878224,Mo-Su,18878224
509,18878225,Mo-Su,18878225
510,18878234,Mo-Su,18878234
511,18878236,Mo-Su,18878236
512,18878247,Mo-Su,18878247
513,18878252,Mo-Su,18878252
514,18878258,Mo-Su,18878258
515,18878268,Mo-Su,18878268
516,18878271,Mo-Su,18878271
517,18878279,Mo-Su,18878279
518,18878282,Mo-Su,18878282
519,18910283,Mo-Su,18910283
520,18934075,Mo-Su,18934075
521,18937710,Mo-Su,18937710
522,18958354,Mo-Su,18958354
523,19072410,Mo-Su,19072410
524,19072412,Mo-Su,19072412
525,19072413,Mo-Su,19072413
526,19072448,Mo-Su,19072448
527,19072498,Mo-Su,19072498
528,19109532,Mo-Su,19109532
529,19109567,Mo-Su,19109567
530,19345354,Mo-Su,19345354
531,19347286,Mo-Su,19347286
532,19355139,Mo-Su,19355139
533,19357066,Mo-Su,19357066
534,19358564,Mo-Su,19358564
535,19361995,Mo-Su,19361995
536,19363047,Mo-Su,19363047
537,19366753,Mo-Su,19366753
538,19366908,Mo-Su,19366908
539,19366979,Mo-Su,19366979
540,19367206,Mo-Su,19367206
541,19367447,Mo-Su,19367447
542,19367448,Mo-Su,19367448
543,19367449,Mo-Su,19367449
544,19367456,Mo-Su,19367456
545,19367458,Mo-Su,19367458
546,19367460,Mo-Su,19367460
547,19367488,Mo-Su,19367488
548,19367696,Mo-Su,19367696
549,19369172,Mo-Su,19369172
550,19369180,Mo-Su,19369180
551,19369181,Mo-Su,19369181
552,19369185,Mo-Su,19369185
553,19369195,Mo-Su,19369195
554,19369199,Mo-Su,19369199
555,19369214,Mo-Su,19369214
556,19369219,Mo-Su,19369219
557,19369229,Mo-Su,19369229
558,19369233,Mo-Su,19369233
559,19369234,Mo-Su,19369234
560,19369238,Mo-Su,19369238
561,19369241,Mo-Su,19369241
562,19369243,Mo-Su,19369243
563,19369250,Mo-Su,19369250
564,19369253,Mo-Su,19369253
565,19369254,Mo-Su,19369254
566,19369255,Mo-Su,19369255
567,19369256,Mo-Su,19369256
568,19369257,Mo-Su,19369257
569,19369264,Mo-Su,19369264
570,19369265,Mo-Su,19369265
571,19369271,Mo-Su,19369271
572,19369272,Mo-Su,19369272
573,19369278,Mo-Su,19369278
574,19369279,Mo-Su,19369279
575,19369286,Mo-Su,19369286
576,19369288,Mo-Su,19369288
577,19369291,Mo-Su,19369291
578,19369292,Mo-Su,19369292
579,19369293,Mo-Su,19369293
580,19369298,Mo-Su,19369298
581,19369425,Mo-Su,19369425
582,19369426,Mo-Su,19369426
583,19369432,Mo-Su,19369432
584,19369434,Mo-Su,19369434
585,19369435,Mo-Su,19369435
586,19369436,Mo-Su,19369436
587,19369449,Mo-Su,19369449
588,19369453,Mo-Su,19369453
589,19369465,Mo-Su,19369465
590,19369467,Mo-Su,19369467
591,19369473,Mo-Su,19369473
592,19369474,Mo-Su,19369474
593,19369475,Mo-Su,19369475
594,19369476,Mo-Su,19369476
595,19369478,Mo-Su,19369478
596,19369479,Mo-Su,19369479
597,19369480,Mo-Su,19369480
598,19369484,Mo-Su,19369484
599,19369485,Mo-Su,19369485
600,19369486,Mo-Su,19369486
601,19369488,Mo-Su,19369488
602,19369489,Mo-Su,19369489
603,19369491,Mo-Su,19369491
604,19369492,Mo-Su,19369492
605,19369503,Mo-Su,19369503
606,19369508,Mo-Su,19369508
607,19369513,Mo-Su,19369513
608,19369514,Mo-Su,19369514
609,19369516,Mo-Su,19369516
610,19369517,Mo-Su,19369517
611,19369532,Mo-Su,19369532
612,19369540,Mo-Su,19369540
613,19369544,Mo-Su,19369544
614,19369569,Mo-Su,19369569
615,19369681,Mo-Su,19369681
616,19369768,Mo-Su,19369768
617,19369927,Mo-Su,19369927
618,19370079,Mo-Su,19370079
619,19370082,Mo-Su,19370082
620,19370105,Mo-Su,19370105
621,19370138,Mo-Su,19370138
